Data,Positivi su totale tamponi molecolari in Italia,Positivi su totale tamponi molecolari in Veneto,ingressiTerapiaIntensivaInItalia,ingressiTerapiaIntensivaInVeneto,ingressi non terapia intensiva in Italia,ingressi non terapia intensiva in Veneto,Morti media regionale,Morti Veneto,Letalita italiana,Letalita Veneta
12-01-2021,10.054998199673824,13.44929728367051,-0.2857142857142857,1,4.843537414965986,14,29.333333333333332,166,3.4654748502450654,2.619766418824504
13-01-2021,8.991671844449892,9.88301946178461,-2.7142857142857144,-23,-11.60544217687075,-45,24.142857142857142,91,3.4637668410494706,2.634041663381542
14-01-2021,10.739483762493384,13.92914653784219,-1.0476190476190477,-8,-20.680272108843536,-104,24.857142857142858,101,3.4605455940835834,2.649806838101397
15-01-2021,8.216924061210278,8.315553006242995,-1.6666666666666667,-1,-14.426303854875284,-61,22.714285714285715,74,3.4570738340851115,2.665206155849617
16-01-2021,9.46272131348404,10.277037826318594,-0.09523809523809523,11,-2.7301587301587302,-69,22.61904761904762,73,3.4533229367767495,2.6724797256092425
17-01-2021,9.351103848051308,12.526306157928447,-0.8095238095238095,0,-2.090702947845805,-24,17.952380952380953,46,3.450963495637005,2.6756368807265605
18-01-2021,9.830710511536214,11.841480778357855,1.9523809523809523,-2,8.038548752834467,-60,17.952380952380953,47,3.4539948504289777,2.682421365778654
19-01-2021,7.017608650692823,6.858740055901957,-2.7142857142857144,-18,-11.616780045351474,-69,28.714285714285715,162,3.4640118837056435,2.727845212193505
20-01-2021,7.64323028175045,7.93715687419694,-1.2380952380952381,-3,-12.061224489795919,-68,24.952380952380953,69,3.4662487997925577,2.73843561558414
21-01-2021,8.07125753294799,6.699619263910226,-2.0476190476190474,-10,-22.179138321995463,-105,24.80952380952381,108,3.4676415367464495,2.765059225294143
22-01-2021,8.544878817839297,8.38935574229692,-1.3333333333333333,-14,-18.09297052154195,-56,22.476190476190474,75,3.467611085675065,2.778847958588942
23-01-2021,8.165452632832503,7.635285396590067,-0.19047619047619047,-5,-13.841269841269842,-92,23.238095238095237,92,3.4686591845421018,2.799646885470781
24-01-2021,8.227706029361148,9.103894867155509,0.6666666666666666,0,-3.800453514739229,-47,14.238095238095237,28,3.4644296101893413,2.8000510349294836
25-01-2021,11.934370351112845,8.117575388364301,1.0,-2,6.444444444444445,-35,20.0,43,3.4694179299111405,2.8092199369052206
26-01-2021,7.299988005277678,6.123789197176162,-2.3333333333333335,-19,-5.666666666666667,-19,25.761904761904763,93,3.476409075623221,2.8326904532304726
27-01-2021,7.295440349781386,5.2917312969812675,-0.9523809523809523,-7,-10.079365079365079,-42,22.238095238095237,62,3.47396614433298,2.830893168292186
28-01-2021,8.186324537104534,7.34086659621169,-3.0476190476190474,-9,-21.240362811791382,-101,23.428571428571427,52,3.4736933747351926,2.842447299045849
29-01-2021,8.446206364937781,7.03412512546002,-0.8571428571428571,-9,-18.854875283446713,-90,22.714285714285715,53,3.4739251977999817,2.8504892342727746
30-01-2021,7.7170649379534115,5.729049651763648,-2.4761904761904763,-18,-16.6734693877551,-71,20.047619047619047,60,3.473113165049888,2.862496230180374
31-01-2021,8.800761785928303,5.306663945300541,-0.14285714285714285,-5,-0.12018140589569161,-8,11.285714285714286,9,3.4670932444246683,2.8608036901196408
01-02-2021,10.097556467901414,10.346191889218595,1.7619047619047619,-3,9.578231292517007,-20,15.666666666666666,39,3.4692109238850946,2.8686099873678823
02-02-2021,6.607068806022521,4.6927717002351494,-1.8095238095238095,-21,0.8208616780045351,13,23.714285714285715,76,3.47555908952279,2.8871809929911016
03-02-2021,7.543800773755628,5.518264127380581,-3.2857142857142856,-17,-14.913832199546485,-117,22.666666666666668,57,3.4762500048378544,2.8995524693815797
04-02-2021,8.177475935970191,5.6751794358203975,0.2857142857142857,0,-15.17687074829932,-74,20.095238095238095,62,3.4742204457763513,2.910993167980028
05-02-2021,8.818659127625201,5.210493103759127,-0.42857142857142855,-4,-8.442176870748298,-38,17.952380952380953,25,3.469748539146956,2.9127536773911364
06-02-2021,7.996410922580386,5.711152353635904,-1.5238095238095237,-14,-9.455782312925171,-71,18.333333333333332,63,3.4666515307238055,2.9250173863564517
07-02-2021,8.895747878000243,5.984555984555985,-0.14285714285714285,-5,-6.832199546485261,-13,12.857142857142858,28,3.461587764882214,2.9292757136184018
08-02-2021,10.178956220108267,8.870383779869659,1.7142857142857142,0,14.14965986394558,0,14.619047619047619,18,3.4627654405573094,2.9308681976058852
09-02-2021,7.225917558023794,7.5198455267110065,0.0,-6,-0.7959183673469388,2,20.095238095238095,65,3.4648191045972254,2.9448485591815814
10-02-2021,6.989310249222143,4.34516054870105,-0.7142857142857143,-11,-11.761904761904763,-50,16.0,31,3.4605995054466083,2.946924001041382
11-02-2021,8.122993549907225,5.037231712658782,-0.09523809523809523,-1,-16.156462585034014,-33,18.61904761904762,31,3.455649412332028,2.950096239613164
12-02-2021,8.320476950030072,6.071302506177197,-1.4761904761904763,-12,-11.281179138321995,-27,15.047619047619047,34,3.4495657873663106,2.953748544201629
13-02-2021,8.063079582962226,6.826513425146141,-1.5714285714285714,-12,-12.73922902494331,-60,14.80952380952381,29,3.443830074969963,2.9564431704885346
14-02-2021,8.164456149757921,5.246366536689117,1.0952380952380953,2,-1.258503401360544,-15,10.523809523809524,9,3.4379559120739756,2.9545065712730385
15-02-2021,9.146593611082395,6.2657908034360785,0.19047619047619047,-3,3.281179138321995,2,12.285714285714286,11,3.438158039852368,2.955712491762921
16-02-2021,6.306634131027298,4.475743348982785,-0.7142857142857143,-8,-3.199546485260771,-36,16.0,42,3.437410912796837,2.9628917277279014
17-02-2021,6.738820318799231,3.6760310818888224,-1.4761904761904763,-5,-10.442176870748298,-18,17.571428571428573,70,3.435747987485359,2.98005860379252
18-02-2021,7.873173526883774,7.126794672202041,0.09523809523809523,1,-14.643990929705215,-45,16.285714285714285,30,3.431025829062722,2.9797337351183124
19-02-2021,8.370902959120343,5.739495064208963,0.6666666666666666,0,-5.62358276643991,-40,16.80952380952381,32,3.4246329042368573,2.983561601626893
20-02-2021,8.85490155467243,22.01769911504425,0.19047619047619047,2,-4.888888888888889,-18,11.952380952380953,18,3.4153421780416027,2.9776941517362463
21-02-2021,8.580600559901983,4.121462602606051,1.4761904761904763,2,5.229024943310658,-8,11.047619047619047,11,3.4072487777859255,2.97451509462278
22-02-2021,10.493555859119796,2.81282316442606,1.1428571428571428,1,17.786848072562357,8,13.047619047619047,9,3.405344637181729,2.9726374244685276
23-02-2021,8.068254810511911,10.751164203280016,1.3333333333333333,2,7.945578231292517,34,16.952380952380953,21,3.401924042480621,2.969415809655021
24-02-2021,7.746020898549447,3.2289264191652407,0.5238095238095238,-2,-3.253968253968254,-8,15.142857142857142,21,3.393499321061419,2.967720755198755
25-02-2021,9.675250884297125,8.261530663963507,0.5238095238095238,3,2.403628117913832,-5,14.666666666666666,28,3.380728515723731,2.964481329308429
26-02-2021,10.515310017891126,6.430187577549084,1.2380952380952381,0,2.879818594104308,-9,12.047619047619047,23,3.3655102610903787,2.96092031703027
27-02-2021,10.46382553340243,7.043997668997669,1.0476190476190477,1,4.798185941043084,-8,13.333333333333334,23,3.353262318055591,2.9563978649740337
28-02-2021,10.69389360516569,8.85669842504375,0.7142857142857143,5,13.33106575963719,5,9.142857142857142,10,3.339834168870171,2.951322805240269
01-03-2021,12.713993160289325,12.36047953699876,2.761904761904762,0,25.29931972789116,25,11.714285714285714,5,3.3333095106097903,2.9474943904263275
02-03-2021,9.168644851652296,6.203113656529806,1.8095238095238095,6,23.4875283446712,17,16.333333333333332,22,3.3256706121672823,2.943263045564836
03-03-2021,9.43792535132915,6.389694041867955,4.0,10,13.104308390022677,17,16.523809523809526,17,3.3140429946973966,2.937193763919822
04-03-2021,11.457946375893188,9.701200417536535,3.0476190476190474,3,21.61904761904762,26,16.142857142857142,20,3.3001024634234253,2.930193917282852
05-03-2021,10.913759250868448,7.882337960015281,2.380952380952381,-2,12.569160997732427,12,14.142857142857142,25,3.2837169700664446,2.924572175356594
06-03-2021,11.394260495064282,9.84644913627639,2.1904761904761907,3,17.648526077097504,24,14.619047619047619,17,3.2683222384945068,2.9163651067595326
07-03-2021,11.657361581783164,11.164607558139535,1.619047619047619,0,22.60997732426304,15,9.857142857142858,15,3.2529895816965424,2.9102799918250564
08-03-2021,12.588354746748935,8.290613399328265,4.523809523809524,5,37.1609977324263,33,15.142857142857142,12,3.2486544937183743,2.9073578293281908
09-03-2021,9.553758610362385,10.210820421640843,2.6666666666666665,4,29.213151927437643,63,17.904761904761905,29,3.240115662445467,2.9022109459949257
10-03-2021,9.785956953675182,9.613252863653159,3.380952380952381,7,26.53968253968254,48,15.80952380952381,14,3.227637601460987,2.893175074183976
11-03-2021,10.681684087322335,5.026296916088931,1.5238095238095237,6,18.7437641723356,12,17.761904761904763,22,3.213193196480044,2.8855572759420074
12-03-2021,12.023425420956604,9.16210295728368,2.619047619047619,0,22.022675736961453,33,18.095238095238095,29,3.1980532822051213,2.8779156965533
13-03-2021,11.544274384510489,11.990485962130398,3.238095238095238,16,26.780045351473923,5,15.095238095238095,24,3.181953615392159,2.8628372650803597
14-03-2021,11.83337897531761,10.385461773266131,4.761904761904762,11,21.988662131519273,-4,12.571428571428571,8,3.169112623644878,2.8522722782616547
15-03-2021,13.594744290226142,11.278496200506599,3.5714285714285716,5,42.3922902494331,34,16.857142857142858,10,3.165118265411806,2.8483338260759385
16-03-2021,9.428061258024231,7.19326100379289,4.714285714285714,0,40.734693877551024,141,23.904761904761905,84,3.160732423583131,2.856694748162753
17-03-2021,9.79274938865202,10.85670785266733,2.9047619047619047,5,22.632653061224488,55,20.523809523809526,59,3.151675447390312,2.8556953850693256
18-03-2021,10.93075211951303,8.434554465066563,0.7619047619047619,2,9.052154195011338,15,20.142857142857142,36,3.1407341010448144,2.8517373576208835
19-03-2021,12.001342725928232,8.732885237739607,1.4761904761904763,6,9.249433106575964,1,18.38095238095238,23,3.1280889732320496,2.8430116415237308
20-03-2021,10.167474199451506,8.97248906100689,1.0952380952380953,6,10.691609977324262,19,19.095238095238095,20,3.1177497094297313,2.832569341505717
21-03-2021,11.239249298064134,10.03665241295052,2.9047619047619047,10,22.99546485260771,37,14.285714285714286,10,3.1081253983561075,2.8230415626577186
22-03-2021,22.387010942887123,9.249489448604493,2.9523809523809526,4,29.718820861678005,43,18.38095238095238,14,3.0970834875827618,2.8193156588742325
23-03-2021,9.179984070684903,7.889718302184929,1.7142857142857142,17,19.621315192743765,53,26.238095238095237,52,3.0962248392802,2.8183879924871853
24-03-2021,8.973777164378115,7.941240008641175,2.0,10,2.3945578231292517,24,21.904761904761905,28,3.0904755843157905,2.810434295803458
25-03-2021,10.785722723156278,8.077507249044967,1.5238095238095237,10,0.7619047619047619,27,21.904761904761905,25,3.0825380378076255,2.803122614855184
26-03-2021,10.778478057889822,9.278119251648796,0.38095238095238093,1,2.5941043083900226,-8,21.761904761904763,33,3.0744543901182673,2.796271637816245
27-03-2021,10.815879032018017,7.856537137726343,0.3333333333333333,-3,7.4104308390022675,-3,18.095238095238095,17,3.0644660758059326,2.7877399876477433
28-03-2021,11.246445698765013,9.479180613201232,2.0952380952380953,13,5.888888888888889,31,14.142857142857142,11,3.0558658933169194,2.7803086121432514
29-03-2021,12.476917702250836,10.393541876892028,2.0,11,23.900226757369616,40,19.857142857142858,10,3.0565088829172327,2.7776093792419956
30-03-2021,9.025833360276764,6.858097187803039,-0.23809523809523808,7,2.9047619047619047,13,25.19047619047619,52,3.0575872415889602,2.7830264295531655
31-03-2021,9.757924119083048,7.992057582526682,-0.2857142857142857,-3,-2.7029478458049887,47,22.238095238095237,35,3.05142203980305,2.7753253334308505
01-04-2021,10.729369127124464,7.490131414580523,-1.380952380952381,-1,-12.36734693877551,1,23.857142857142858,28,3.0453139004564074,2.7708201658902754
02-04-2021,10.605864138299472,7.734113712374582,1.0952380952380953,3,-10.505668934240363,-11,22.904761904761905,29,3.0401763571231744,2.767085105611365
03-04-2021,10.43550014716394,7.661141804788214,0.47619047619047616,2,-9.8140589569161,-14,17.904761904761905,32,3.032781069335856,2.764182754946453
04-04-2021,10.991910520185087,8.371551783147375,-0.5238095238095238,-4,-3.2607709750566896,28,15.523809523809524,24,3.0267723369964648,2.7619307279583114
05-04-2021,13.412208548807248,10.399776348895722,1.619047619047619,5,18.453514739229025,-1,14.095238095238095,17,3.0260313829185765,2.7616932222322084
06-04-2021,10.346390234231173,7.408442829186469,0.2857142857142857,9,26.49433106575964,31,20.047619047619047,15,3.031078954741996,2.761949212959876
07-04-2021,7.087461282008843,5.1152990752663,-2.857142857142857,7,-3.870748299319728,10,29.857142857142858,67,3.036812576393913,2.771235612564026
08-04-2021,7.711533305243805,5.552769546387053,-0.9523809523809523,2,-22.95918367346939,-27,23.19047619047619,24,3.035854833303834,2.768586825187232
09-04-2021,8.912143856619727,5.0367378989287115,-2.857142857142857,-10,-36.383219954648524,-56,34.19047619047619,38,3.0396951606920437,2.7712938807268066
10-04-2021,8.748589321761798,4.792315122893635,-0.7142857142857143,1,-24.006802721088437,-8,16.38095238095238,14,3.034647398015544,2.7674369065974194
11-04-2021,9.319217038040133,6.475531389026199,-0.14285714285714285,-7,-19.299319727891156,-87,15.761904761904763,28,3.030759607768447,2.768422624093197
12-04-2021,10.231175906883594,7.4980178955714125,0.38095238095238093,-3,4.1020408163265305,26,17.047619047619047,11,3.032389193124976,2.76709601459345
13-04-2021,7.903253278828139,4.900978654542652,-3.1904761904761907,-17,-21.160997732426306,-34,22.666666666666668,42,3.034194535085774,2.771524439279313
14-04-2021,7.754262139260218,5.387100135458998,-1.7142857142857142,-9,-29.324263038548754,-73,22.333333333333332,24,3.033634683251807,2.770025995705932
15-04-2021,8.743207580635625,5.772411511743301,-3.4761904761904763,-16,-40.632653061224495,-65,18.095238095238095,23,3.030116911072105,2.7682571839044434
16-04-2021,8.383803522522323,4.883774189854575,-2.4285714285714284,-7,-42.45351473922902,-73,20.428571428571427,23,3.0287248127901587,2.7677367548136456
17-04-2021,8.027051189934237,5.402349393806143,-1.2380952380952381,-3,-31.741496598639454,-79,14.761904761904763,24,3.024697967021159,2.767233440398913
18-04-2021,8.319064608332026,5.921205998912114,-1.380952380952381,2,-22.84580498866213,-33,11.952380952380953,16,3.021267238757551,2.765973346618508
19-04-2021,9.57540003770279,7.248539102325003,-3.1904761904761907,2,1.3514739229024944,-5,15.047619047619047,7,3.0225104756542547,2.764294795084924
20-04-2021,7.34791821238311,7.486910994764398,-4.428571428571429,-21,-27.467120181405896,-11,18.571428571428573,28,3.023158453101376,2.764863717710368
21-04-2021,6.7129125909570995,3.6270953828056074,-3.5714285714285716,-9,-25.7891156462585,-26,17.333333333333332,20,3.021768296696022,2.762326998720205
22-04-2021,8.16035232940677,6.210078069552875,-2.619047619047619,-14,-35.30612244897959,-44,17.142857142857142,24,3.0185835302458974,2.7610232303206423
23-04-2021,7.914268749429067,5.1346431485782436,-2.0,-1,-33.018140589569164,-32,16.285714285714285,20,3.0159542018287455,2.758911112971783
24-04-2021,7.4666437118016695,5.946251412784126,-4.0476190476190474,-7,-26.285714285714285,-38,15.333333333333334,23,3.0135583667572514,2.7579463544302554
25-04-2021,8.607554901610264,6.310798659364015,-1.5238095238095237,-1,-16.045351473922903,-5,10.333333333333334,9,3.0090287517973975,2.754824314052424
26-04-2021,8.576543003098568,7.310639366913704,-0.6190476190476191,2,-1.8321995464852607,-15,14.333333333333334,10,3.010213255021135,2.7536640015672256
27-04-2021,6.111701452239175,4.606636435615058,-4.809523809523809,-4,-20.160997732426306,-28,17.761904761904763,36,3.0117201706286454,2.7567550395515292
28-04-2021,6.512915319707094,5.098540782512645,-1.7619047619047619,-12,-23.05668934240363,-18,16.38095238095238,18,3.0102425746465364,2.7546711655484475
29-04-2021,7.356232990321594,6.467133658812708,-3.380952380952381,-2,-27.53514739229025,-25,13.714285714285714,17,3.0066786258034006,2.7525412844706176
30-04-2021,7.1480740707447525,4.339475421643359,-2.7142857142857144,-8,-22.124716553287982,0,12.523809523809524,14,3.0031673127162595,2.750674315791007
01-05-2021,6.521192807224857,4.566185253556304,-2.9047619047619047,-7,-29.394557823129254,-57,10.761904761904763,20,2.9991200849832875,2.749428918178449
02-05-2021,7.8458307813457,3.6230505895777863,0.09523809523809523,-5,-1.4807256235827664,-10,6.857142857142857,15,2.9958993878997084,2.750870160864787
03-05-2021,7.337824383558101,5.300757251035862,-1.619047619047619,2,0.7573696145124716,-1,12.19047619047619,4,2.9978216153818047,2.7494159697803657
04-05-2021,5.5405680200637155,3.903903903903904,-3.1904761904761907,-2,-13.541950113378686,-18,14.523809523809524,16,2.9986051109149887,2.7484929760735057
05-05-2021,5.266779783886575,3.80465644520159,-2.619047619047619,-4,-33.70521541950114,-24,12.714285714285714,12,2.9973712657232703,2.746450362916052
06-05-2021,5.939407379247714,4.6815834767641995,-2.857142857142857,-9,-33.827664399092974,-74,12.285714285714286,7,2.9950286585805,2.742519635805705
07-05-2021,5.820298922488703,2.988018342290814,-2.619047619047619,-4,-28.006802721088434,-27,9.857142857142858,10,2.9923667404801715,2.740778627017344
08-05-2021,5.656541987639495,3.397559409120103,-2.0,-4,-27.208616780045354,-36,10.666666666666666,6,2.990406103359046,2.738687923873109
09-05-2021,5.627169062964799,3.711275357760654,-0.9047619047619048,-2,-18.857142857142858,-16,6.619047619047619,3,2.987757862040616,2.736178978633707
10-05-2021,6.05989502933004,4.327361068934103,-1.619047619047619,0,-1.2426303854875282,1,9.428571428571429,2,2.9888829423215633,2.7350398705374563
11-05-2021,4.603792577679748,2.793021541485789,-4.857142857142857,-3,-28.11337868480726,-7,11.952380952380953,17,2.9899375004547406,2.736377898522997
12-05-2021,4.5225738244551765,3.1636941951607405,-3.0476190476190474,-13,-34.10204081632653,-25,12.476190476190476,18,2.9905995481082663,2.7374551222180554
13-05-2021,4.693298272345236,2.2489019033674964,-4.714285714285714,-1,-36.569160997732425,-30,9.571428571428571,9,2.9896162506402266,2.736545734362511
14-05-2021,4.322177761610282,2.4278549102275204,-1.5714285714285714,-3,-27.918367346938776,-30,8.666666666666666,6,2.9885533681785277,2.7350211412963166
15-05-2021,4.119558154645874,2.4625717084091225,-2.619047619047619,-9,-29.068027210884356,-25,6.476190476190476,8,2.9870413788885855,2.7346922250721004
16-05-2021,4.570150737121087,2.3231349171561324,-1.2380952380952381,-2,-18.208616780045354,-13,4.428571428571429,2,2.9851492694852424,2.73336538324234
17-05-2021,4.318980096266424,3.2832210126144807,-1.1904761904761905,0,-6.369614512471655,-1,6.666666666666667,2,2.9860355702814796,2.7327162300077794
18-05-2021,3.2160804020100504,2.5296660840769016,-3.0952380952380953,-7,-26.133786848072564,-25,9.571428571428571,12,2.987671060288815,2.73358104108573
19-05-2021,3.3278456443336943,2.031170158405723,-2.1904761904761907,-4,-26.85260770975057,-23,7.095238095238095,8,2.987303850785795,2.7333190812133306
20-05-2021,3.9868075028695134,2.1577435746373075,-4.714285714285714,-10,-34.848072562358276,-37,7.809523809523809,8,2.9871278984247276,2.733317033917818
21-05-2021,3.5181305746927847,1.5122333975319209,-3.5714285714285716,-3,-25.156462585034017,-30,10.380952380952381,6,2.9886152089793274,2.732963751046715
22-05-2021,3.2694100894154383,1.8483283500951346,-1.8571428571428572,1,-22.496598639455783,-19,5.9523809523809526,4,2.9882359682822415,2.7323959022359414
23-05-2021,3.4945650198131384,1.5725518227305217,-0.9523809523809523,-4,-16.435374149659864,7,3.4285714285714284,3,2.9871071945094,2.732245617694182
24-05-2021,3.623408586794689,2.0833333333333335,-1.3333333333333333,0,-11.335600907029479,-15,5.238095238095238,2,2.98795710367819,2.7317484611703162
25-05-2021,2.4085937052581627,1.6830441145724442,-2.8095238095238093,-2,-21.460317460317462,-29,7.904761904761905,2,2.989619551908434,2.7311934405884903
26-05-2021,2.4988082819225004,1.1284616323045016,-2.142857142857143,-2,-22.913832199546487,-37,5.761904761904762,8,2.9896994807258843,2.7314385260646454
27-05-2021,3.010695390705287,1.8318613019299967,-3.4285714285714284,-5,-22.897959183673468,-27,8.142857142857142,6,2.99082019129951,2.731294206704043
28-05-2021,2.8849798769225807,1.7808097811641712,-3.0476190476190474,-2,-27.408163265306122,-28,6.0,5,2.9911582920141475,2.7312558669627043
29-05-2021,2.58329688106105,1.4561908679555737,-2.238095238095238,-7,-20.759637188208618,-16,3.9523809523809526,7,2.9907513668822268,2.7316321490273374
30-05-2021,3.063404849119135,1.550726220377853,-1.619047619047619,-1,-11.46485260770975,-4,2.0952380952380953,1,2.9897037549546335,2.730900353677466
31-05-2021,3.562228304620834,1.9168591224018476,-1.3333333333333333,1,-6.446712018140589,-7,3.9047619047619047,1,2.990359239996197,2.730749515150227
01-06-2021,2.1535872637718976,1.1969947790653253,-2.0952380952380953,-2,-15.841269841269842,-20,4.428571428571429,9,2.990803506098139,2.7321913974583936
02-06-2021,2.253678369686568,0.8943951238902875,-2.6666666666666665,-3,-18.471655328798185,-29,2.9523809523809526,3,2.990220685735935,2.7317708825140223
03-06-2021,3.076178960096735,1.25,-1.9523809523809523,1,-8.53968253968254,-4,2.8095238095238093,2,2.9902278326303624,2.7318367318036874
04-06-2021,2.2470936946647164,0.9823000648688722,-2.6666666666666665,0,-13.47845804988662,-9,3.4761904761904763,5,2.990146696126209,2.7322365688828483
05-06-2021,2.01782827256584,1.0156118851771025,-2.2857142857142856,-1,-16.206349206349206,-20,2.7142857142857144,1,2.98977365594105,2.731634593156288
06-06-2021,2.5038056937722946,0.9368678803364208,-0.6666666666666666,-1,-11.510204081632654,-2,2.4285714285714284,0,2.989371585293359,2.731119192833996
07-06-2021,2.4720636707130796,1.7515923566878981,-0.7142857142857143,-1,-3.206349206349206,-7,3.0952380952380953,1,2.990010151881405,2.731110272615791
08-06-2021,1.7071659668204033,1.149032992036405,-3.380952380952381,-6,-14.061224489795919,-9,4.857142857142857,4,2.991081293948992,2.731216257632553
09-06-2021,1.7176596886741815,0.9828009828009828,-1.2857142857142858,-4,-15.553287981859409,-6,3.6666666666666665,7,2.9913469048725867,2.7320549804853216
10-06-2021,1.8304224984381265,0.6876061120543294,-1.6666666666666667,-2,-12.510204081632654,-19,4.190476190476191,4,2.991956353358171,2.732431005881466
11-06-2021,1.8173990590116547,0.37298387096774194,-1.380952380952381,0,-14.49206349206349,-10,3.2857142857142856,3,2.992248500622383,2.7326421037504036
12-06-2021,1.8228646517739815,1.1820120867401351,-1.0952380952380953,-2,-11.55328798185941,-9,2.4761904761904763,1,2.992259658459727,2.732446387517431
13-06-2021,1.7431615474286335,0.6252392497129003,-0.42857142857142855,-1,-5.757369614512472,-3,1.2380952380952381,0,2.991892335033895,2.731886532505917
14-06-2021,1.9936168299919086,0.6088721368512612,-1.380952380952381,-2,-5.0272108843537415,0,1.7142857142857142,0,2.9921010961710444,2.7317642958406534
15-06-2021,1.1644775147286668,0.5317038330291247,-1.5238095238095237,-2,-7.7437641723356005,-7,3.0,0,2.992701726758828,2.7312883204460476
16-06-2021,1.2698176957635614,0.682244584683609,-1.5714285714285714,0,-14.308390022675738,-19,2.4761904761904763,1,2.9929395127425837,2.730983634343396
17-06-2021,1.27229262730428,0.6280051025414581,-1.2857142857142858,-1,-9.591836734693876,-3,1.7619047619047619,0,2.9928784129908665,2.7305915222441643
18-06-2021,1.260069764006772,0.6328488084643528,-1.3333333333333333,0,-11.17687074829932,-3,1.6666666666666667,0,2.9928942139809385,2.730128846266988
19-06-2021,1.2533512803821838,0.4098791382028376,-1.0476190476190477,-1,-9.365079365079364,-14,1.3333333333333333,1,2.9927130038251732,2.7299915526032805
20-06-2021,1.2832564871599743,0.456490727532097,-0.23809523809523808,-2,-3.0453514739229024,0,0.8095238095238095,1,2.9924927862278086,2.730059834027044
21-06-2021,1.1625836322470682,0.4065040650406504,-0.19047619047619047,0,-2.750566893424036,-1,1.0,0,2.992645987031734,2.7300084467209547
22-06-2021,0.8457182157172486,1.0729613733905579,-1.0952380952380953,-7,-5.895691609977324,-12,1.4761904761904763,6,2.9927879925552867,2.7308033393474207
23-06-2021,1.0566421620376591,0.4382761139517896,-0.8571428571428571,0,-7.900226757369614,-7,1.4285714285714286,2,2.992691227263776,2.730959022678414
